Ground Truth ToA: 58.693233489990234, Coarse ToA: 56.93443298339844, Fine ToA: 74.03768157958984
Ground Truth ToA: 138.18174743652344, Coarse ToA: 138.88299560546875, Fine ToA: 139.13609313964844
Ground Truth ToA: 104.33300018310547, Coarse ToA: 106.88175201416016, Fine ToA: 107.40520477294922
Ground Truth ToA: 73.89375305175781, Coarse ToA: 71.00180053710938, Fine ToA: 71.47335052490234
Ground Truth ToA: 144.7088165283203, Coarse ToA: 146.8776092529297, Fine ToA: 147.06056213378906
Ground Truth ToA: 59.004425048828125, Coarse ToA: 60.57840347290039, Fine ToA: 103.92776489257812
Ground Truth ToA: 79.5709457397461, Coarse ToA: 79.42501831054688, Fine ToA: 104.66361236572266
Ground Truth ToA: 133.42601013183594, Coarse ToA: 133.61666870117188, Fine ToA: 134.2461395263672
Ground Truth ToA: 113.40198516845703, Coarse ToA: 114.92589569091797, Fine ToA: 115.04932403564453
Ground Truth ToA: 95.6089859008789, Coarse ToA: 91.67289733886719, Fine ToA: 94.10738372802734
Ground Truth ToA: 66.02326202392578, Coarse ToA: 60.60964584350586, Fine ToA: 59.9661979675293
Ground Truth ToA: 64.15133666992188, Coarse ToA: 66.65448760986328, Fine ToA: 65.65697479248047
Ground Truth ToA: 91.66194152832031, Coarse ToA: 87.73290252685547, Fine ToA: 88.64363098144531
Ground Truth ToA: 122.72972869873047, Coarse ToA: 122.04983520507812, Fine ToA: 123.25318908691406
Ground Truth ToA: 118.24578857421875, Coarse ToA: 112.05198669433594, Fine ToA: 112.2206039428711
Ground Truth ToA: 133.8623504638672, Coarse ToA: 130.1519317626953, Fine ToA: 106.52513122558594
Ground Truth ToA: 100.94303894042969, Coarse ToA: 112.75318145751953, Fine ToA: 107.77955627441406
Ground Truth ToA: 103.07867431640625, Coarse ToA: 98.36087036132812, Fine ToA: 99.38032531738281
Ground Truth ToA: 124.39214324951172, Coarse ToA: 125.55069732666016, Fine ToA: 125.66172790527344
Ground Truth ToA: 110.12217712402344, Coarse ToA: 107.97705841064453, Fine ToA: 107.21141052246094
Ground Truth ToA: 63.54201889038086, Coarse ToA: 61.982872009277344, Fine ToA: 71.6591796875
Ground Truth ToA: 107.2434310913086, Coarse ToA: 106.8478775024414, Fine ToA: 105.79662322998047
Ground Truth ToA: 73.3246841430664, Coarse ToA: 69.85374450683594, Fine ToA: 69.18827056884766
Ground Truth ToA: 110.34156799316406, Coarse ToA: 108.88763427734375, Fine ToA: 109.2837905883789
Ground Truth ToA: 121.13079071044922, Coarse ToA: 132.0597686767578, Fine ToA: 130.88211059570312
Ground Truth ToA: 126.20064544677734, Coarse ToA: 122.6075668334961, Fine ToA: 121.42203521728516
Ground Truth ToA: 88.10943603515625, Coarse ToA: 90.1029281616211, Fine ToA: 89.71036529541016
Ground Truth ToA: 109.96505737304688, Coarse ToA: 109.43811798095703, Fine ToA: 109.31095886230469
Ground Truth ToA: 59.106571197509766, Coarse ToA: 58.826019287109375, Fine ToA: 58.30939865112305
Ground Truth ToA: 52.59634017944336, Coarse ToA: 53.08613967895508, Fine ToA: 52.927669525146484
Ground Truth ToA: 64.92120361328125, Coarse ToA: 76.541259765625, Fine ToA: 75.52342987060547
Ground Truth ToA: 107.11842346191406, Coarse ToA: 105.20929718017578, Fine ToA: 96.5613021850586
Ground Truth ToA: 149.7334442138672, Coarse ToA: 146.41433715820312, Fine ToA: 147.3577880859375
Ground Truth ToA: 120.06188201904297, Coarse ToA: 117.71914672851562, Fine ToA: 127.39167785644531
Ground Truth ToA: 129.4293975830078, Coarse ToA: 128.4790802001953, Fine ToA: 128.86257934570312
Ground Truth ToA: 120.38328552246094, Coarse ToA: 116.05350494384766, Fine ToA: 117.19866943359375
Ground Truth ToA: 137.43966674804688, Coarse ToA: 137.59710693359375, Fine ToA: 136.5157928466797
Ground Truth ToA: 59.965476989746094, Coarse ToA: 59.83396530151367, Fine ToA: 60.14339828491211
Ground Truth ToA: 92.05006408691406, Coarse ToA: 92.43359375, Fine ToA: 91.70020294189453
Ground Truth ToA: 52.661773681640625, Coarse ToA: 54.5725212097168, Fine ToA: 54.5804443359375
Ground Truth ToA: 81.03379821777344, Coarse ToA: 81.73406982421875, Fine ToA: 82.28791046142578
Ground Truth ToA: 131.63400268554688, Coarse ToA: 130.56680297851562, Fine ToA: 131.98321533203125
Ground Truth ToA: 89.226318359375, Coarse ToA: 93.15970611572266, Fine ToA: 91.90868377685547
Ground Truth ToA: 93.33168029785156, Coarse ToA: 95.21826934814453, Fine ToA: 94.73494720458984
Ground Truth ToA: 64.05573272705078, Coarse ToA: 65.80477905273438, Fine ToA: 65.48092651367188
Ground Truth ToA: 148.19190979003906, Coarse ToA: 141.2780303955078, Fine ToA: 149.7048797607422
Ground Truth ToA: 128.45510864257812, Coarse ToA: 125.75096130371094, Fine ToA: 125.9515609741211
Ground Truth ToA: 101.2598648071289, Coarse ToA: 100.86294555664062, Fine ToA: 100.7850112915039
Ground Truth ToA: 72.1821517944336, Coarse ToA: 68.93479919433594, Fine ToA: 68.61530303955078
Ground Truth ToA: 84.4996109008789, Coarse ToA: 81.02115631103516, Fine ToA: 79.29911041259766
Ground Truth ToA: 112.10513305664062, Coarse ToA: 111.90234375, Fine ToA: 108.76512908935547
Ground Truth ToA: 71.07235717773438, Coarse ToA: 79.26490783691406, Fine ToA: 78.96149444580078
Ground Truth ToA: 105.57989501953125, Coarse ToA: 103.93246459960938, Fine ToA: 105.01251983642578
Ground Truth ToA: 99.96702575683594, Coarse ToA: 103.25627136230469, Fine ToA: 100.52310180664062
Ground Truth ToA: 53.78782272338867, Coarse ToA: 52.01890563964844, Fine ToA: 51.08002853393555
Ground Truth ToA: 122.74149322509766, Coarse ToA: 124.98538208007812, Fine ToA: 125.54606628417969
Ground Truth ToA: 143.7896270751953, Coarse ToA: 141.2059326171875, Fine ToA: 95.59148406982422
Ground Truth ToA: 136.85203552246094, Coarse ToA: 139.1414337158203, Fine ToA: 137.0668182373047
Ground Truth ToA: 59.80426025390625, Coarse ToA: 65.98861694335938, Fine ToA: 65.8793716430664
Ground Truth ToA: 84.833251953125, Coarse ToA: 85.70943450927734, Fine ToA: 85.8285903930664
Ground Truth ToA: 68.00206756591797, Coarse ToA: 72.16777801513672, Fine ToA: 70.09599304199219
Ground Truth ToA: 85.75775909423828, Coarse ToA: 80.84342956542969, Fine ToA: 53.601806640625
Ground Truth ToA: 96.38909912109375, Coarse ToA: 98.2842788696289, Fine ToA: 96.90740966796875
Ground Truth ToA: 149.8071746826172, Coarse ToA: 146.32411193847656, Fine ToA: 147.68763732910156
Ground Truth ToA: 145.010009765625, Coarse ToA: 146.32550048828125, Fine ToA: 144.54037475585938
Ground Truth ToA: 67.57129669189453, Coarse ToA: 65.26924896240234, Fine ToA: 67.43225860595703
Ground Truth ToA: 124.29403686523438, Coarse ToA: 121.3270034790039, Fine ToA: 121.88617706298828
Ground Truth ToA: 90.02874755859375, Coarse ToA: 111.02992248535156, Fine ToA: 110.32318878173828
Ground Truth ToA: 60.35661315917969, Coarse ToA: 57.40950393676758, Fine ToA: 59.10322570800781
Ground Truth ToA: 72.7168960571289, Coarse ToA: 71.61865234375, Fine ToA: 70.5797348022461
Ground Truth ToA: 57.36252212524414, Coarse ToA: 63.97551345825195, Fine ToA: 63.57011795043945
Ground Truth ToA: 50.418540954589844, Coarse ToA: 52.57612609863281, Fine ToA: 63.24243927001953
Ground Truth ToA: 145.66380310058594, Coarse ToA: 143.7831268310547, Fine ToA: 145.01622009277344
Ground Truth ToA: 97.17465209960938, Coarse ToA: 98.92324829101562, Fine ToA: 99.14482879638672
Ground Truth ToA: 111.5956039428711, Coarse ToA: 111.04428100585938, Fine ToA: 110.37922668457031
Ground Truth ToA: 141.33656311035156, Coarse ToA: 140.32411193847656, Fine ToA: 139.89431762695312
Ground Truth ToA: 114.92591857910156, Coarse ToA: 112.89734649658203, Fine ToA: 118.94213104248047
Ground Truth ToA: 119.34818267822266, Coarse ToA: 119.73250579833984, Fine ToA: 142.56248474121094
Ground Truth ToA: 137.03103637695312, Coarse ToA: 133.39584350585938, Fine ToA: 133.28677368164062
Ground Truth ToA: 94.32807922363281, Coarse ToA: 100.65625, Fine ToA: 101.33364868164062
Ground Truth ToA: 86.73345947265625, Coarse ToA: 87.1877212524414, Fine ToA: 85.51143646240234
Ground Truth ToA: 149.64761352539062, Coarse ToA: 144.3661346435547, Fine ToA: 146.40846252441406
Ground Truth ToA: 143.94227600097656, Coarse ToA: 144.41062927246094, Fine ToA: 145.5607147216797
Ground Truth ToA: 124.42952728271484, Coarse ToA: 120.8550796508789, Fine ToA: 121.63623809814453
Ground Truth ToA: 53.369422912597656, Coarse ToA: 54.104225158691406, Fine ToA: 54.36649703979492
Ground Truth ToA: 81.31839752197266, Coarse ToA: 79.43518829345703, Fine ToA: 122.22358703613281
Ground Truth ToA: 82.71409606933594, Coarse ToA: 79.10253143310547, Fine ToA: 79.9390640258789
Ground Truth ToA: 146.4935302734375, Coarse ToA: 144.037353515625, Fine ToA: 116.693603515625
Ground Truth ToA: 102.46910858154297, Coarse ToA: 105.5855484008789, Fine ToA: 106.72544860839844
Ground Truth ToA: 102.91377258300781, Coarse ToA: 102.91390228271484, Fine ToA: 102.67813873291016
Ground Truth ToA: 136.18382263183594, Coarse ToA: 136.47543334960938, Fine ToA: 136.49021911621094
Ground Truth ToA: 104.06084442138672, Coarse ToA: 104.87130737304688, Fine ToA: 104.09967041015625
Ground Truth ToA: 145.54571533203125, Coarse ToA: 145.24972534179688, Fine ToA: 104.94803619384766
Ground Truth ToA: 81.85437774658203, Coarse ToA: 85.67835998535156, Fine ToA: 85.26274108886719
Ground Truth ToA: 67.44619750976562, Coarse ToA: 68.38137817382812, Fine ToA: 67.49385070800781
Ground Truth ToA: 107.68153381347656, Coarse ToA: 113.07681274414062, Fine ToA: 107.71075439453125
Ground Truth ToA: 51.4306640625, Coarse ToA: 53.83188247680664, Fine ToA: 53.49211120605469
Ground Truth ToA: 115.58100891113281, Coarse ToA: 117.33158111572266, Fine ToA: 116.130126953125
Ground Truth ToA: 122.1490478515625, Coarse ToA: 121.39466857910156, Fine ToA: 119.36259460449219
Ground Truth ToA: 55.80057907104492, Coarse ToA: 58.5025634765625, Fine ToA: 148.93533325195312
Ground Truth ToA: 101.43988037109375, Coarse ToA: 97.5539779663086, Fine ToA: 101.04010009765625
Ground Truth ToA: 122.16958618164062, Coarse ToA: 122.16142272949219, Fine ToA: 122.3895492553711
Ground Truth ToA: 55.92669677734375, Coarse ToA: 55.42765426635742, Fine ToA: 53.96385192871094
Ground Truth ToA: 79.43531036376953, Coarse ToA: 76.7954330444336, Fine ToA: 76.16962432861328
Ground Truth ToA: 85.8447494506836, Coarse ToA: 83.27769470214844, Fine ToA: 83.78228759765625
Ground Truth ToA: 145.5814666748047, Coarse ToA: 147.09701538085938, Fine ToA: 146.5706329345703
Ground Truth ToA: 53.889503479003906, Coarse ToA: 54.383358001708984, Fine ToA: 53.18717575073242
Ground Truth ToA: 94.01262664794922, Coarse ToA: 93.96296691894531, Fine ToA: 94.04071807861328
Ground Truth ToA: 57.2879753112793, Coarse ToA: 54.90291213989258, Fine ToA: 56.19220733642578
Ground Truth ToA: 77.16355895996094, Coarse ToA: 74.46137237548828, Fine ToA: 74.34956359863281
Ground Truth ToA: 114.82283782958984, Coarse ToA: 112.22494506835938, Fine ToA: 111.61853790283203
Ground Truth ToA: 98.3438949584961, Coarse ToA: 103.17621612548828, Fine ToA: 104.78103637695312
Ground Truth ToA: 112.29522705078125, Coarse ToA: 108.21211242675781, Fine ToA: 108.76435089111328
Ground Truth ToA: 52.06940460205078, Coarse ToA: 51.86610794067383, Fine ToA: 51.06016159057617
Ground Truth ToA: 72.280517578125, Coarse ToA: 70.65069580078125, Fine ToA: 61.89867401123047
Ground Truth ToA: 82.77428436279297, Coarse ToA: 82.65255737304688, Fine ToA: 83.0257568359375
Ground Truth ToA: 56.96934127807617, Coarse ToA: 55.00403594970703, Fine ToA: 55.179344177246094
Ground Truth ToA: 74.7437515258789, Coarse ToA: 75.51470947265625, Fine ToA: 75.16277313232422
Ground Truth ToA: 119.87815856933594, Coarse ToA: 135.9680938720703, Fine ToA: 136.3082275390625
Ground Truth ToA: 89.97595977783203, Coarse ToA: 89.34231567382812, Fine ToA: 87.58567810058594
Ground Truth ToA: 68.09505462646484, Coarse ToA: 69.11114501953125, Fine ToA: 69.28904724121094
Ground Truth ToA: 87.82852172851562, Coarse ToA: 83.62966918945312, Fine ToA: 73.17671966552734
Ground Truth ToA: 123.16912078857422, Coarse ToA: 121.86360931396484, Fine ToA: 122.39157104492188
Ground Truth ToA: 113.62417602539062, Coarse ToA: 109.03785705566406, Fine ToA: 110.03095245361328
Ground Truth ToA: 103.41520690917969, Coarse ToA: 102.32888793945312, Fine ToA: 102.1107406616211
Ground Truth ToA: 67.76922607421875, Coarse ToA: 66.83769989013672, Fine ToA: 66.13689422607422
Ground Truth ToA: 97.13113403320312, Coarse ToA: 98.21870422363281, Fine ToA: 96.4391860961914
Ground Truth ToA: 51.303253173828125, Coarse ToA: 54.67026901245117, Fine ToA: 93.04621124267578
Ground Truth ToA: 94.08907318115234, Coarse ToA: 96.31243896484375, Fine ToA: 121.11569213867188
Ground Truth ToA: 124.33930969238281, Coarse ToA: 127.30677032470703, Fine ToA: 128.59063720703125
Ground Truth ToA: 146.37582397460938, Coarse ToA: 141.60862731933594, Fine ToA: 139.8426055908203
Ground Truth ToA: 129.14939880371094, Coarse ToA: 128.55673217773438, Fine ToA: 128.6124267578125
Ground Truth ToA: 141.48031616210938, Coarse ToA: 126.20453643798828, Fine ToA: 126.38175964355469
Ground Truth ToA: 63.56918716430664, Coarse ToA: 69.0527572631836, Fine ToA: 65.12509155273438
Ground Truth ToA: 106.43575286865234, Coarse ToA: 114.77458953857422, Fine ToA: 113.62102508544922
Ground Truth ToA: 109.59735107421875, Coarse ToA: 108.82305145263672, Fine ToA: 109.040771484375
Ground Truth ToA: 59.686832427978516, Coarse ToA: 61.13932418823242, Fine ToA: 61.015750885009766
Ground Truth ToA: 143.76499938964844, Coarse ToA: 142.33282470703125, Fine ToA: 143.41033935546875
Ground Truth ToA: 104.80992126464844, Coarse ToA: 104.33789825439453, Fine ToA: 104.4647216796875
Ground Truth ToA: 90.00318145751953, Coarse ToA: 91.12681579589844, Fine ToA: 90.91419982910156
Ground Truth ToA: 89.72500610351562, Coarse ToA: 89.0790023803711, Fine ToA: 89.82865905761719
Ground Truth ToA: 82.82923889160156, Coarse ToA: 92.19915771484375, Fine ToA: 93.45805358886719
Ground Truth ToA: 113.32085418701172, Coarse ToA: 119.30919647216797, Fine ToA: 144.6248321533203
Ground Truth ToA: 64.85175323486328, Coarse ToA: 80.71504974365234, Fine ToA: 80.45320892333984
Ground Truth ToA: 128.85699462890625, Coarse ToA: 124.9346694946289, Fine ToA: 126.10189056396484
Ground Truth ToA: 96.29601287841797, Coarse ToA: 101.01192474365234, Fine ToA: 101.47850799560547
Ground Truth ToA: 51.69811248779297, Coarse ToA: 52.07896423339844, Fine ToA: 51.581565856933594
Ground Truth ToA: 121.09098052978516, Coarse ToA: 130.9713592529297, Fine ToA: 133.81790161132812
Ground Truth ToA: 66.926025390625, Coarse ToA: 65.03614044189453, Fine ToA: 66.1903076171875
Ground Truth ToA: 66.3758773803711, Coarse ToA: 74.91453552246094, Fine ToA: 73.71708679199219
Ground Truth ToA: 126.65261840820312, Coarse ToA: 126.37637329101562, Fine ToA: 115.77222442626953
Ground Truth ToA: 51.05204391479492, Coarse ToA: 54.568790435791016, Fine ToA: 53.91844940185547
Ground Truth ToA: 81.70016479492188, Coarse ToA: 78.24568176269531, Fine ToA: 78.66130828857422
Ground Truth ToA: 98.48284149169922, Coarse ToA: 98.570068359375, Fine ToA: 99.29952239990234
Ground Truth ToA: 86.71465301513672, Coarse ToA: 85.32432556152344, Fine ToA: 84.00933837890625
Ground Truth ToA: 128.1776123046875, Coarse ToA: 127.7435073852539, Fine ToA: 127.48018646240234
Ground Truth ToA: 53.929595947265625, Coarse ToA: 56.72990417480469, Fine ToA: 55.603004455566406
Ground Truth ToA: 132.33705139160156, Coarse ToA: 132.4298095703125, Fine ToA: 131.89682006835938
Ground Truth ToA: 121.59286499023438, Coarse ToA: 126.43150329589844, Fine ToA: 127.21760559082031
Ground Truth ToA: 125.17041778564453, Coarse ToA: 129.40379333496094, Fine ToA: 127.40560150146484
Ground Truth ToA: 66.7637710571289, Coarse ToA: 66.48406219482422, Fine ToA: 64.95964050292969
Ground Truth ToA: 127.64698791503906, Coarse ToA: 127.83035278320312, Fine ToA: 127.34481811523438
Ground Truth ToA: 92.57122039794922, Coarse ToA: 94.3384780883789, Fine ToA: 94.25938415527344
Ground Truth ToA: 90.476806640625, Coarse ToA: 88.34980773925781, Fine ToA: 138.63316345214844
Ground Truth ToA: 142.04217529296875, Coarse ToA: 146.54721069335938, Fine ToA: 148.04244995117188
Ground Truth ToA: 104.9832992553711, Coarse ToA: 103.92223358154297, Fine ToA: 103.00118255615234
Ground Truth ToA: 142.43637084960938, Coarse ToA: 145.4670867919922, Fine ToA: 144.07574462890625
Ground Truth ToA: 116.93859100341797, Coarse ToA: 119.66397094726562, Fine ToA: 117.68303680419922
Ground Truth ToA: 108.0219497680664, Coarse ToA: 104.09104919433594, Fine ToA: 136.20126342773438
Ground Truth ToA: 100.46570587158203, Coarse ToA: 99.915771484375, Fine ToA: 99.44766235351562
Ground Truth ToA: 84.58121490478516, Coarse ToA: 84.90096282958984, Fine ToA: 128.35655212402344
Ground Truth ToA: 61.488826751708984, Coarse ToA: 61.69782638549805, Fine ToA: 62.38827133178711
Ground Truth ToA: 69.97013092041016, Coarse ToA: 77.961669921875, Fine ToA: 78.51109313964844
Ground Truth ToA: 119.32958221435547, Coarse ToA: 119.3257827758789, Fine ToA: 117.77849578857422
Ground Truth ToA: 62.58149337768555, Coarse ToA: 60.01273727416992, Fine ToA: 58.30664825439453
Ground Truth ToA: 146.8307647705078, Coarse ToA: 144.32289123535156, Fine ToA: 145.2906494140625
Ground Truth ToA: 82.40172576904297, Coarse ToA: 80.29093170166016, Fine ToA: 81.10779571533203
Ground Truth ToA: 100.67820739746094, Coarse ToA: 99.27532958984375, Fine ToA: 99.08615112304688
Ground Truth ToA: 71.6207504272461, Coarse ToA: 79.53534698486328, Fine ToA: 79.65443420410156
Ground Truth ToA: 143.9398193359375, Coarse ToA: 139.79405212402344, Fine ToA: 94.12796020507812
Ground Truth ToA: 54.39684295654297, Coarse ToA: 53.28649139404297, Fine ToA: 54.02142333984375
Ground Truth ToA: 126.73302459716797, Coarse ToA: 122.26934051513672, Fine ToA: 123.12989807128906
Ground Truth ToA: 96.96668243408203, Coarse ToA: 99.6622314453125, Fine ToA: 100.88194274902344
Ground Truth ToA: 69.94022369384766, Coarse ToA: 69.65161895751953, Fine ToA: 69.69580841064453
Ground Truth ToA: 129.5266571044922, Coarse ToA: 134.0266571044922, Fine ToA: 59.19664001464844
Ground Truth ToA: 121.54241180419922, Coarse ToA: 117.98534393310547, Fine ToA: 120.43846130371094
Ground Truth ToA: 52.7036018371582, Coarse ToA: 54.324703216552734, Fine ToA: 53.69987869262695
Ground Truth ToA: 76.31129455566406, Coarse ToA: 75.06747436523438, Fine ToA: 77.38180541992188
Ground Truth ToA: 78.36250305175781, Coarse ToA: 78.61129760742188, Fine ToA: 77.94091033935547
Ground Truth ToA: 67.51021575927734, Coarse ToA: 69.904052734375, Fine ToA: 70.1507568359375
Ground Truth ToA: 63.58793258666992, Coarse ToA: 62.42433547973633, Fine ToA: 61.45367431640625
Ground Truth ToA: 94.3271713256836, Coarse ToA: 94.02338409423828, Fine ToA: 94.61843872070312
Ground Truth ToA: 123.79693603515625, Coarse ToA: 129.32667541503906, Fine ToA: 130.69578552246094
Ground Truth ToA: 109.30268096923828, Coarse ToA: 114.32801055908203, Fine ToA: 113.8720932006836
Ground Truth ToA: 143.44659423828125, Coarse ToA: 141.11241149902344, Fine ToA: 142.20777893066406
Ground Truth ToA: 57.12071990966797, Coarse ToA: 63.228538513183594, Fine ToA: 58.793975830078125
Ground Truth ToA: 122.03173828125, Coarse ToA: 120.52772521972656, Fine ToA: 120.26911926269531
Ground Truth ToA: 141.84808349609375, Coarse ToA: 137.34942626953125, Fine ToA: 138.60108947753906
Ground Truth ToA: 63.47203826904297, Coarse ToA: 67.30259704589844, Fine ToA: 64.87468719482422
