Ground Truth ToA: 135.73028564453125, Coarse ToA: 137.71424865722656, Fine ToA: 122.51608276367188
Ground Truth ToA: 147.603759765625, Coarse ToA: 145.27859497070312, Fine ToA: 149.66358947753906
Ground Truth ToA: 141.73748779296875, Coarse ToA: 140.57887268066406, Fine ToA: 51.167518615722656
Ground Truth ToA: 146.9788055419922, Coarse ToA: 148.58267211914062, Fine ToA: 148.27976989746094
Ground Truth ToA: 107.79708099365234, Coarse ToA: 106.19947814941406, Fine ToA: 99.01133728027344
Ground Truth ToA: 120.9461441040039, Coarse ToA: 119.61827850341797, Fine ToA: 120.54863739013672
Ground Truth ToA: 53.57204818725586, Coarse ToA: 56.12346267700195, Fine ToA: 56.16451644897461
Ground Truth ToA: 104.09770202636719, Coarse ToA: 101.20082092285156, Fine ToA: 102.70287322998047
Ground Truth ToA: 115.22196960449219, Coarse ToA: 108.7060546875, Fine ToA: 110.92372131347656
Ground Truth ToA: 101.9581069946289, Coarse ToA: 102.61090850830078, Fine ToA: 103.79405212402344
Ground Truth ToA: 80.1091537475586, Coarse ToA: 78.83889770507812, Fine ToA: 79.4437026977539
Ground Truth ToA: 113.97816467285156, Coarse ToA: 113.11953735351562, Fine ToA: 113.63296508789062
Ground Truth ToA: 118.60096740722656, Coarse ToA: 117.5669174194336, Fine ToA: 116.25617980957031
Ground Truth ToA: 66.85298919677734, Coarse ToA: 67.89791107177734, Fine ToA: 68.44913482666016
Ground Truth ToA: 57.07706832885742, Coarse ToA: 60.03901290893555, Fine ToA: 60.07235336303711
Ground Truth ToA: 73.4069595336914, Coarse ToA: 71.87764739990234, Fine ToA: 71.1002426147461
Ground Truth ToA: 67.46771240234375, Coarse ToA: 68.9738998413086, Fine ToA: 67.1495590209961
Ground Truth ToA: 109.23026275634766, Coarse ToA: 107.01665496826172, Fine ToA: 108.47212982177734
Ground Truth ToA: 145.30772399902344, Coarse ToA: 148.42791748046875, Fine ToA: 150.27935791015625
Ground Truth ToA: 126.9620590209961, Coarse ToA: 127.53044128417969, Fine ToA: 128.30050659179688
Ground Truth ToA: 115.09276580810547, Coarse ToA: 110.52304077148438, Fine ToA: 111.26203155517578
Ground Truth ToA: 122.83744049072266, Coarse ToA: 121.66421508789062, Fine ToA: 109.09974670410156
Ground Truth ToA: 79.3868408203125, Coarse ToA: 78.0141830444336, Fine ToA: 77.61614227294922
Ground Truth ToA: 95.56819152832031, Coarse ToA: 96.51226043701172, Fine ToA: 96.37387084960938
Ground Truth ToA: 57.21764373779297, Coarse ToA: 57.673492431640625, Fine ToA: 56.927364349365234
Ground Truth ToA: 103.23587036132812, Coarse ToA: 110.68578338623047, Fine ToA: 109.6100845336914
Ground Truth ToA: 72.8016357421875, Coarse ToA: 69.0242919921875, Fine ToA: 68.93202209472656
Ground Truth ToA: 113.8914566040039, Coarse ToA: 117.61531829833984, Fine ToA: 117.16090393066406
Ground Truth ToA: 117.8292465209961, Coarse ToA: 126.7674331665039, Fine ToA: 123.95077514648438
Ground Truth ToA: 58.853370666503906, Coarse ToA: 60.316490173339844, Fine ToA: 60.63396453857422
Ground Truth ToA: 137.0049591064453, Coarse ToA: 142.65570068359375, Fine ToA: 145.2186279296875
Ground Truth ToA: 106.97799682617188, Coarse ToA: 106.47164154052734, Fine ToA: 107.27827453613281
Ground Truth ToA: 63.384422302246094, Coarse ToA: 64.69081115722656, Fine ToA: 66.18341827392578
Ground Truth ToA: 57.17954635620117, Coarse ToA: 61.28301239013672, Fine ToA: 62.53988265991211
Ground Truth ToA: 124.60145568847656, Coarse ToA: 123.43512725830078, Fine ToA: 122.77044677734375
Ground Truth ToA: 138.61827087402344, Coarse ToA: 137.1217803955078, Fine ToA: 136.2848358154297
Ground Truth ToA: 123.96971130371094, Coarse ToA: 124.60809326171875, Fine ToA: 121.53309631347656
Ground Truth ToA: 85.8049545288086, Coarse ToA: 84.73963928222656, Fine ToA: 84.12943267822266
Ground Truth ToA: 94.66972351074219, Coarse ToA: 110.01578521728516, Fine ToA: 107.03401947021484
Ground Truth ToA: 109.48431396484375, Coarse ToA: 106.64509582519531, Fine ToA: 109.86798095703125
Ground Truth ToA: 141.45919799804688, Coarse ToA: 142.1972198486328, Fine ToA: 141.79855346679688
Ground Truth ToA: 124.35675048828125, Coarse ToA: 126.6737060546875, Fine ToA: 126.32328796386719
Ground Truth ToA: 77.84902954101562, Coarse ToA: 77.7591781616211, Fine ToA: 78.6158447265625
Ground Truth ToA: 117.40754699707031, Coarse ToA: 115.91443634033203, Fine ToA: 116.99329376220703
Ground Truth ToA: 144.7931365966797, Coarse ToA: 148.0952606201172, Fine ToA: 148.1810760498047
Ground Truth ToA: 74.14884185791016, Coarse ToA: 72.56453704833984, Fine ToA: 72.15164947509766
Ground Truth ToA: 81.42546081542969, Coarse ToA: 79.22460174560547, Fine ToA: 80.4388427734375
Ground Truth ToA: 127.75332641601562, Coarse ToA: 126.75911712646484, Fine ToA: 128.1812744140625
Ground Truth ToA: 67.32368469238281, Coarse ToA: 67.84443664550781, Fine ToA: 67.73448181152344
Ground Truth ToA: 120.66148376464844, Coarse ToA: 119.15325164794922, Fine ToA: 120.1685562133789
Ground Truth ToA: 80.79633331298828, Coarse ToA: 78.96162414550781, Fine ToA: 79.14692687988281
Ground Truth ToA: 128.91162109375, Coarse ToA: 128.05081176757812, Fine ToA: 127.7337646484375
Ground Truth ToA: 126.06449890136719, Coarse ToA: 129.11131286621094, Fine ToA: 128.3766632080078
Ground Truth ToA: 76.75035858154297, Coarse ToA: 72.8780746459961, Fine ToA: 69.18330383300781
Ground Truth ToA: 103.57492065429688, Coarse ToA: 100.55213928222656, Fine ToA: 103.13748931884766
Ground Truth ToA: 95.65888977050781, Coarse ToA: 95.54006958007812, Fine ToA: 95.4657211303711
Ground Truth ToA: 125.02281951904297, Coarse ToA: 120.44835662841797, Fine ToA: 60.31732177734375
Ground Truth ToA: 80.31195831298828, Coarse ToA: 78.50177001953125, Fine ToA: 78.68218994140625
Ground Truth ToA: 123.18348693847656, Coarse ToA: 121.00093841552734, Fine ToA: 120.70330810546875
Ground Truth ToA: 131.6194610595703, Coarse ToA: 129.64739990234375, Fine ToA: 130.7138214111328
Ground Truth ToA: 118.58444213867188, Coarse ToA: 123.31838989257812, Fine ToA: 122.50773620605469
Ground Truth ToA: 108.36859130859375, Coarse ToA: 109.44700622558594, Fine ToA: 130.84036254882812
Ground Truth ToA: 107.99382019042969, Coarse ToA: 106.93038940429688, Fine ToA: 105.81107330322266
Ground Truth ToA: 57.15589904785156, Coarse ToA: 57.566532135009766, Fine ToA: 57.69078826904297
Ground Truth ToA: 85.59318542480469, Coarse ToA: 86.34320831298828, Fine ToA: 86.50497436523438
Ground Truth ToA: 58.098331451416016, Coarse ToA: 57.85524368286133, Fine ToA: 57.00826644897461
Ground Truth ToA: 62.45792770385742, Coarse ToA: 62.704917907714844, Fine ToA: 59.95352554321289
Ground Truth ToA: 81.45877075195312, Coarse ToA: 85.57647705078125, Fine ToA: 84.89645385742188
Ground Truth ToA: 85.33940124511719, Coarse ToA: 84.88233947753906, Fine ToA: 84.8072509765625
Ground Truth ToA: 103.62836456298828, Coarse ToA: 102.7928466796875, Fine ToA: 103.75093078613281
Ground Truth ToA: 75.16868591308594, Coarse ToA: 76.89753723144531, Fine ToA: 74.83955383300781
Ground Truth ToA: 140.4151153564453, Coarse ToA: 142.27059936523438, Fine ToA: 143.8215789794922
Ground Truth ToA: 136.15756225585938, Coarse ToA: 134.44314575195312, Fine ToA: 133.1255645751953
Ground Truth ToA: 122.67188262939453, Coarse ToA: 128.84486389160156, Fine ToA: 127.21612548828125
Ground Truth ToA: 99.04106903076172, Coarse ToA: 101.34928131103516, Fine ToA: 101.06605529785156
Ground Truth ToA: 67.5479965209961, Coarse ToA: 66.89727783203125, Fine ToA: 67.63937377929688
Ground Truth ToA: 80.17772674560547, Coarse ToA: 79.74882507324219, Fine ToA: 78.93106842041016
Ground Truth ToA: 90.19007873535156, Coarse ToA: 86.76714324951172, Fine ToA: 87.95112609863281
Ground Truth ToA: 117.87968444824219, Coarse ToA: 115.96471405029297, Fine ToA: 115.42814636230469
Ground Truth ToA: 121.93555450439453, Coarse ToA: 121.9294204711914, Fine ToA: 120.13851165771484
Ground Truth ToA: 94.50949096679688, Coarse ToA: 93.17404174804688, Fine ToA: 92.9153823852539
Ground Truth ToA: 136.37591552734375, Coarse ToA: 134.80108642578125, Fine ToA: 135.32908630371094
Ground Truth ToA: 96.46121978759766, Coarse ToA: 99.96040344238281, Fine ToA: 145.81752014160156
Ground Truth ToA: 73.04907989501953, Coarse ToA: 73.65557861328125, Fine ToA: 73.01530456542969
Ground Truth ToA: 106.96400451660156, Coarse ToA: 104.92079162597656, Fine ToA: 105.53716278076172
Ground Truth ToA: 95.5188980102539, Coarse ToA: 91.25434875488281, Fine ToA: 93.617431640625
Ground Truth ToA: 98.90983581542969, Coarse ToA: 97.15943908691406, Fine ToA: 139.02581787109375
Ground Truth ToA: 57.27140426635742, Coarse ToA: 59.61296081542969, Fine ToA: 59.78297424316406
Ground Truth ToA: 64.4556884765625, Coarse ToA: 62.82253646850586, Fine ToA: 63.45188522338867
Ground Truth ToA: 58.62371063232422, Coarse ToA: 54.64744186401367, Fine ToA: 54.679264068603516
Ground Truth ToA: 86.82624053955078, Coarse ToA: 87.35660552978516, Fine ToA: 88.69328308105469
Ground Truth ToA: 120.71095275878906, Coarse ToA: 117.86246490478516, Fine ToA: 117.99297332763672
Ground Truth ToA: 83.32889556884766, Coarse ToA: 80.429443359375, Fine ToA: 79.94482421875
Ground Truth ToA: 118.98753356933594, Coarse ToA: 117.96135711669922, Fine ToA: 118.70326232910156
Ground Truth ToA: 61.539031982421875, Coarse ToA: 62.33363342285156, Fine ToA: 139.99984741210938
Ground Truth ToA: 63.853424072265625, Coarse ToA: 62.10688781738281, Fine ToA: 62.80921173095703
Ground Truth ToA: 61.17143249511719, Coarse ToA: 62.00898742675781, Fine ToA: 61.188995361328125
Ground Truth ToA: 125.69080352783203, Coarse ToA: 128.43031311035156, Fine ToA: 125.88147735595703
Ground Truth ToA: 71.83351135253906, Coarse ToA: 69.58576965332031, Fine ToA: 69.2623519897461
Ground Truth ToA: 68.03977966308594, Coarse ToA: 63.7393684387207, Fine ToA: 78.19127655029297
Ground Truth ToA: 106.59833526611328, Coarse ToA: 105.00592041015625, Fine ToA: 105.69137573242188
Ground Truth ToA: 73.93202209472656, Coarse ToA: 71.91291809082031, Fine ToA: 73.48591613769531
Ground Truth ToA: 97.4228744506836, Coarse ToA: 97.10910034179688, Fine ToA: 99.4228744506836
Ground Truth ToA: 54.957313537597656, Coarse ToA: 53.20610809326172, Fine ToA: 52.20969772338867
Ground Truth ToA: 119.77315521240234, Coarse ToA: 122.26712036132812, Fine ToA: 120.84769439697266
Ground Truth ToA: 63.530765533447266, Coarse ToA: 61.77180862426758, Fine ToA: 62.403568267822266
Ground Truth ToA: 116.67240905761719, Coarse ToA: 116.9766845703125, Fine ToA: 116.09628295898438
Ground Truth ToA: 53.75494384765625, Coarse ToA: 53.83805465698242, Fine ToA: 53.82273483276367
Ground Truth ToA: 118.23048400878906, Coarse ToA: 119.5927734375, Fine ToA: 119.81103515625
Ground Truth ToA: 68.26841735839844, Coarse ToA: 67.86176300048828, Fine ToA: 68.9850082397461
Ground Truth ToA: 77.26762390136719, Coarse ToA: 81.743408203125, Fine ToA: 58.31864547729492
Ground Truth ToA: 80.35446166992188, Coarse ToA: 81.72373962402344, Fine ToA: 82.40460205078125
Ground Truth ToA: 133.14158630371094, Coarse ToA: 130.7761993408203, Fine ToA: 130.85353088378906
Ground Truth ToA: 98.07003021240234, Coarse ToA: 102.13827514648438, Fine ToA: 101.10527038574219
Ground Truth ToA: 124.10449981689453, Coarse ToA: 124.32926177978516, Fine ToA: 126.24608612060547
Ground Truth ToA: 123.75208282470703, Coarse ToA: 126.24039459228516, Fine ToA: 123.96622467041016
Ground Truth ToA: 72.837158203125, Coarse ToA: 70.26716613769531, Fine ToA: 70.95974731445312
Ground Truth ToA: 139.5008087158203, Coarse ToA: 139.41265869140625, Fine ToA: 138.9951629638672
Ground Truth ToA: 67.13800048828125, Coarse ToA: 65.56782531738281, Fine ToA: 66.21894073486328
Ground Truth ToA: 144.92674255371094, Coarse ToA: 145.91610717773438, Fine ToA: 144.184326171875
Ground Truth ToA: 76.5812759399414, Coarse ToA: 75.33484649658203, Fine ToA: 75.69928741455078
Ground Truth ToA: 51.460655212402344, Coarse ToA: 50.1346549987793, Fine ToA: 49.56779861450195
Ground Truth ToA: 120.72103881835938, Coarse ToA: 118.57376861572266, Fine ToA: 119.89677429199219
Ground Truth ToA: 110.11872863769531, Coarse ToA: 107.24309539794922, Fine ToA: 108.0357894897461
Ground Truth ToA: 145.10313415527344, Coarse ToA: 141.9923858642578, Fine ToA: 141.88768005371094
Ground Truth ToA: 122.36821746826172, Coarse ToA: 123.26216125488281, Fine ToA: 122.65286254882812
Ground Truth ToA: 146.08164978027344, Coarse ToA: 145.15835571289062, Fine ToA: 147.34963989257812
Ground Truth ToA: 114.25814056396484, Coarse ToA: 114.48069763183594, Fine ToA: 113.66862487792969
Ground Truth ToA: 79.08697509765625, Coarse ToA: 77.28843688964844, Fine ToA: 77.3769760131836
Ground Truth ToA: 122.2802963256836, Coarse ToA: 122.5045394897461, Fine ToA: 122.48845672607422
Ground Truth ToA: 82.09698486328125, Coarse ToA: 88.64004516601562, Fine ToA: 87.70118713378906
Ground Truth ToA: 98.67523193359375, Coarse ToA: 101.71170806884766, Fine ToA: 108.59516906738281
Ground Truth ToA: 59.53754425048828, Coarse ToA: 58.79701614379883, Fine ToA: 59.506874084472656
Ground Truth ToA: 76.54859924316406, Coarse ToA: 73.52025604248047, Fine ToA: 72.51899719238281
Ground Truth ToA: 80.11389923095703, Coarse ToA: 78.94091033935547, Fine ToA: 78.26082611083984
Ground Truth ToA: 117.74564361572266, Coarse ToA: 117.43761444091797, Fine ToA: 117.92759704589844
Ground Truth ToA: 138.77601623535156, Coarse ToA: 136.80215454101562, Fine ToA: 137.31985473632812
Ground Truth ToA: 114.54835510253906, Coarse ToA: 120.96178436279297, Fine ToA: 117.8404312133789
Ground Truth ToA: 138.8638153076172, Coarse ToA: 137.3416290283203, Fine ToA: 138.14236450195312
Ground Truth ToA: 74.66317749023438, Coarse ToA: 73.16773986816406, Fine ToA: 72.78453063964844
Ground Truth ToA: 101.11421966552734, Coarse ToA: 102.14878845214844, Fine ToA: 101.95433807373047
Ground Truth ToA: 55.18705368041992, Coarse ToA: 53.276885986328125, Fine ToA: 54.40959930419922
Ground Truth ToA: 108.93465423583984, Coarse ToA: 109.64688873291016, Fine ToA: 109.85040283203125
Ground Truth ToA: 131.4418182373047, Coarse ToA: 133.4493865966797, Fine ToA: 131.79434204101562
Ground Truth ToA: 128.3575439453125, Coarse ToA: 129.58299255371094, Fine ToA: 138.9359588623047
Ground Truth ToA: 50.98473358154297, Coarse ToA: 53.082759857177734, Fine ToA: 51.39422607421875
Ground Truth ToA: 140.96310424804688, Coarse ToA: 145.73867797851562, Fine ToA: 143.34771728515625
Ground Truth ToA: 97.11805725097656, Coarse ToA: 95.70452117919922, Fine ToA: 94.91297912597656
Ground Truth ToA: 125.81193542480469, Coarse ToA: 126.77718353271484, Fine ToA: 125.86894226074219
Ground Truth ToA: 57.44880676269531, Coarse ToA: 57.04814910888672, Fine ToA: 56.65529251098633
Ground Truth ToA: 95.16577911376953, Coarse ToA: 94.7320785522461, Fine ToA: 94.2442398071289
Ground Truth ToA: 69.04145812988281, Coarse ToA: 69.96897888183594, Fine ToA: 108.10536193847656
Ground Truth ToA: 125.0080795288086, Coarse ToA: 126.6834945678711, Fine ToA: 127.12618255615234
Ground Truth ToA: 76.42881774902344, Coarse ToA: 73.38613891601562, Fine ToA: 117.84318542480469
Ground Truth ToA: 83.75489044189453, Coarse ToA: 81.5255126953125, Fine ToA: 81.58722686767578
Ground Truth ToA: 110.40132904052734, Coarse ToA: 108.18600463867188, Fine ToA: 108.92464447021484
Ground Truth ToA: 108.44924926757812, Coarse ToA: 106.5025863647461, Fine ToA: 105.94824981689453
Ground Truth ToA: 108.46643829345703, Coarse ToA: 107.96050262451172, Fine ToA: 108.45079040527344
Ground Truth ToA: 97.05815887451172, Coarse ToA: 96.2298812866211, Fine ToA: 96.11461639404297
Ground Truth ToA: 53.77801513671875, Coarse ToA: 57.524635314941406, Fine ToA: 58.07500457763672
Ground Truth ToA: 58.38982009887695, Coarse ToA: 58.85918426513672, Fine ToA: 57.79071807861328
Ground Truth ToA: 88.39871978759766, Coarse ToA: 85.62366485595703, Fine ToA: 87.26587677001953
Ground Truth ToA: 131.72738647460938, Coarse ToA: 133.44216918945312, Fine ToA: 131.80599975585938
Ground Truth ToA: 76.15496063232422, Coarse ToA: 81.19811248779297, Fine ToA: 116.22760009765625
Ground Truth ToA: 97.08970642089844, Coarse ToA: 95.86331939697266, Fine ToA: 95.3283920288086
Ground Truth ToA: 114.10723876953125, Coarse ToA: 111.60975646972656, Fine ToA: 113.05137634277344
Ground Truth ToA: 79.64404296875, Coarse ToA: 77.9164047241211, Fine ToA: 77.97980499267578
Ground Truth ToA: 51.25440979003906, Coarse ToA: 54.72628402709961, Fine ToA: 55.451637268066406
Ground Truth ToA: 128.2437286376953, Coarse ToA: 126.50390625, Fine ToA: 125.84184265136719
Ground Truth ToA: 146.8533477783203, Coarse ToA: 146.36614990234375, Fine ToA: 147.9438934326172
Ground Truth ToA: 134.7340545654297, Coarse ToA: 132.32244873046875, Fine ToA: 131.54579162597656
Ground Truth ToA: 111.25906372070312, Coarse ToA: 107.44515991210938, Fine ToA: 108.60355377197266
Ground Truth ToA: 127.6467056274414, Coarse ToA: 124.8277816772461, Fine ToA: 125.37918853759766
Ground Truth ToA: 118.092041015625, Coarse ToA: 113.96356964111328, Fine ToA: 118.8691635131836
Ground Truth ToA: 67.78411102294922, Coarse ToA: 66.70233154296875, Fine ToA: 65.8860092163086
Ground Truth ToA: 83.2032470703125, Coarse ToA: 93.10449981689453, Fine ToA: 91.9296875
Ground Truth ToA: 132.73695373535156, Coarse ToA: 132.2044219970703, Fine ToA: 132.9236602783203
Ground Truth ToA: 144.92816162109375, Coarse ToA: 144.96685791015625, Fine ToA: 143.76873779296875
Ground Truth ToA: 52.914833068847656, Coarse ToA: 55.868141174316406, Fine ToA: 56.152774810791016
Ground Truth ToA: 65.29203796386719, Coarse ToA: 62.83596420288086, Fine ToA: 63.4069709777832
Ground Truth ToA: 75.292236328125, Coarse ToA: 76.5257339477539, Fine ToA: 121.05552673339844
Ground Truth ToA: 149.0568084716797, Coarse ToA: 147.1335906982422, Fine ToA: 149.6642608642578
Ground Truth ToA: 70.91488647460938, Coarse ToA: 68.06123352050781, Fine ToA: 68.60527038574219
Ground Truth ToA: 128.49603271484375, Coarse ToA: 129.62722778320312, Fine ToA: 128.20697021484375
Ground Truth ToA: 94.38042449951172, Coarse ToA: 92.19949340820312, Fine ToA: 57.31211853027344
Ground Truth ToA: 131.77511596679688, Coarse ToA: 131.3970947265625, Fine ToA: 130.9073944091797
Ground Truth ToA: 100.7345199584961, Coarse ToA: 101.44383239746094, Fine ToA: 102.13072204589844
Ground Truth ToA: 126.04933166503906, Coarse ToA: 126.26155853271484, Fine ToA: 124.89599609375
Ground Truth ToA: 97.57947540283203, Coarse ToA: 100.2577133178711, Fine ToA: 98.23185729980469
Ground Truth ToA: 53.22883224487305, Coarse ToA: 53.49577713012695, Fine ToA: 53.96620178222656
Ground Truth ToA: 140.06365966796875, Coarse ToA: 141.0746307373047, Fine ToA: 139.5576934814453
Ground Truth ToA: 142.1720428466797, Coarse ToA: 142.27545166015625, Fine ToA: 101.49278259277344
Ground Truth ToA: 74.2900161743164, Coarse ToA: 72.8102035522461, Fine ToA: 72.7354965209961
Ground Truth ToA: 65.12419128417969, Coarse ToA: 63.552669525146484, Fine ToA: 63.69475173950195
Ground Truth ToA: 119.83039855957031, Coarse ToA: 120.2311019897461, Fine ToA: 119.1207046508789
Ground Truth ToA: 110.71540832519531, Coarse ToA: 110.35383605957031, Fine ToA: 109.5255355834961
Ground Truth ToA: 112.82295227050781, Coarse ToA: 114.81139373779297, Fine ToA: 114.48258209228516
Ground Truth ToA: 106.77075958251953, Coarse ToA: 107.65229034423828, Fine ToA: 107.34162139892578
